datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),total_gen_rolling_sum_24h,pm25
2024-04-19 08:00:00,2024-04-19,1.2219114445024155,-0.7157291061143282,1.412951722116262,-0.1852944192737351,-0.4489750544656647,0.7972810806572485,0.2046813813188999,-1.2444137105756032,-0.2323567208168959,0.4769250300881271,-1.0371113086326056,0.033610340836436,0.7764829984796947,0.529788070896118
2024-04-19 09:00:00,2024-04-19,0.9967041473343766,-1.0080422127217523,1.412951722116262,-0.1852944192737351,-1.0378434323340338,1.3989570312538122,0.7838918499247354,-0.9984604718058034,-0.2323567208168959,-0.2204808297732189,-0.9749962736994228,1.0372294787449083,0.7000802800064204,0.5227020844464465
2024-04-19 10:00:00,2024-04-19,0.7032082835159983,-1.2323419483616,1.412951722116262,-0.1852944192737351,-1.094929852828654,1.400220043665976,0.9800160290808724,-0.8344916459592703,-0.2323567208168959,-0.6127716259452262,-0.933586250410634,1.1428735985247476,0.6224837690570013,-1.0130775733727553
2024-04-19 11:00:00,2024-04-19,0.3614251111416566,-1.3733426567228542,1.412951722116262,-0.1852944192737351,-0.8863388600325287,1.162826691164595,0.7467416482637287,-0.7407951740469657,-0.2323567208168959,-0.874298823393231,-0.9439387562328312,0.7379044727020305,0.5481701874169805,0.4663289899153551
2024-04-19 12:00:00,2024-04-19,-0.0053534114147365,-1.421435372545384,1.412951722116262,-0.1852944192737351,-0.4854195113071896,0.6983146480654558,0.5075471820228168,-0.5768263482004324,-0.2323567208168959,-1.048650288358567,-0.9025287329440428,0.0688250474297159,0.4711705727056338,0.4448814495816763
2024-04-19 13:00:00,2024-04-19,-0.3721319339711298,-1.3733426567228546,1.412951722116262,-0.1852944192737351,-0.4876559200515649,0.4665348359304606,0.8625629274690311,-0.5416901712333181,-0.2323567208168959,-1.048650288358567,-0.7161836281444941,0.1040397540229955,0.3968569910656131,0.3243227107553921
2024-04-19 14:00:00,2024-04-19,-0.7139151063454715,-1.2323419483616005,1.412951722116262,-0.1852944192737351,-0.5702237279425673,0.6054617576032683,0.8660106974569609,-0.4597057583100515,-0.2323567208168959,-1.048650288358567,-0.7679461572554798,0.2272912270994744,0.3240356500207736,0.3907926283324455
2024-04-19 15:00:00,2024-04-19,-1.0074109701638494,-1.008042212721753,1.412951722116262,-0.1852944192737351,-0.6672503687476092,0.6569406597713149,0.9847689681187292,-0.6236745841565848,-0.2323567208168959,-0.7871230909105627,-0.7575936514332826,0.3681500534725935,0.2494236202617167,-1.486372841900951
2024-04-19 16:00:00,2024-04-19,-1.2326182673318888,-0.715729106114329,1.412951722116262,-0.1852944192737351,-0.8767167425682582,0.8862059179423836,1.2109810302667214,-0.5768263482004324,-0.2323567208168959,-0.874298823393231,-0.7782986630776769,0.7555118259986703,0.1760053829788046,-0.1668745628167311
2024-04-19 17:00:00,2024-04-19,-1.3741894927202432,-0.3753232836843744,1.412951722116262,-0.1852944192737351,-1.1728052673993252,1.2566574778413584,1.5821533653850046,-0.658810761123699,-0.2323567208168959,-0.6999473584278944,-0.7990036747220712,1.3893765446777055,0.100498008862639,-1.464683015549965
